ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closestsecondary,secondary_school_ranking
ID233283593,3 Gooch St,THORNBURY,1010000.0,h,3/06/2017,2,1.0,0.0,245.0,49.0,-37.75789,145.00136,20014.0,400.1,26.12,False,2532.333,5455.0,713.0,St Mary's School,119.8,159,St John's College Preston,1207.0,not ranked
ID821071235,27 Ashton St,RESERVOIR,705000.0,h,30/07/2016,3,1.0,1.0,437.0,89.0,-37.7291,145.02100000000004,20011.0,1606.7,31.46,False,824.667,1890.333,159.333,Holy Name School,249.6,463,Reservoir High School,1084.6,346
ID465157302,171 Ashworth St,MIDDLE PARK,2623000.0,h,26/07/2016,3,2.0,2.0,181.0,9.0,-37.8536,144.9625,19958.0,2447.4,15.67,False,278.0,489.0,65.0,Middle Park Primary School,780.2,242,Albert Park College,1652.8,131
ID586817201,15 Maple St,SPRINGVALE,1080000.0,h,3/09/2017,4,2.0,3.0,795.0,19.0,-37.9484,145.15663,19913.0,305.1,39.49,False,1479.333,4398.667,502.0,St Joseph's School,770.3,113,Killester College,1255.0,182
ID484475750,111 Nepean Hwy,ELSTERNWICK,1060000.0,h,27/05/2017,3,2.0,1.0,306.0,44.0,-37.89507,145.00477,19953.0,188.5,25.33,False,1666.0,9333.667,523.0,Leibler Yavneh College,294.09999999999997,not ranked,Leibler Yavneh College,294.09999999999997,28
ID135849433,2/252 Parer Rd,AIRPORT WEST,450000.0,t,7/05/2016,2,1.0,1.0,110.0,4.0,-37.7216,144.871,20033.0,4466.9,26.76,False,1202.0,5034.333,333.0,St Christopher's School,898.5,274,Penleigh & Essendon Grammar School,1176.3,not ranked
ID282537301,13/77 St James Rd,ROSANNA,515000.0,t,18/03/2017,2,1.0,1.0,73.0,59.0,-37.7472,145.0702,19936.0,599.3,33.33,False,885.0,1901.0,227.667,Banyule Primary School,789.6,86,Our Lady of Mercy College,1216.3999999999999,90
ID146254470,4/21 Main St,PASCOE VALE,755000.0,t,27/05/2017,3,1.0,2.0,234.0,26.0,-37.7254,144.92048,20033.0,834.4,26.76,False,705.333,5479.667,335.0,Strathmore North Primary School,401.0,145,Strathmore Secondary College,1395.5,133
ID958446858,104/5 Ordnance Res,MARIBYRNONG,400000.0,u,12/11/2016,2,1.0,2.0,3967.0,12.0,-37.7706,144.8805,20038.0,3445.3,15.27,False,610.0,1743.667,228.0,St Margaret's Primary School,1014.9999999999999,216,Maribyrnong Secondary College,1204.0,not ranked
ID492591852,49 Bent St,ALTONA,1500000.0,h,28/05/2016,3,1.0,1.0,929.0,69.0,-37.8651,144.832,19926.0,307.9,26.69,False,2489.667,11817.333,1268.667,St Mary's School,362.70000000000005,159,Altona College,1226.6999999999998,not ranked
ID833192123,12/25 Byron St,NORTH MELBOURNE,410000.0,u,7/11/2016,1,1.0,1.0,1045.0,8.0,-37.802,144.9516,22239.0,1008.8,7.0,False,71.0,261.0,20.0,North Melbourne Primary School,373.40000000000003,182,Simonds Catholic College,456.2,262
ID117737058,88 Eleanor St,FOOTSCRAY,775000.0,h,16/07/2016,3,1.0,1.0,242.0,99.0,-37.7956,144.8848,20023.0,692.7,13.21,False,1923.667,8979.333,620.333,St John's School,44.699999999999996,not ranked,Footscray City College,954.4,166
ID135670091,67 McEwan Rd,HEIDELBERG HEIGHTS,1010000.0,h,27/05/2017,3,1.0,2.0,648.0,6.0,-37.73658,145.05341,19936.0,1321.9,33.33,False,1173.667,8523.667,974.667,Rosanna Primary School,845.7,367,Charles La Trobe P-12 College,965.0,465
ID283226487,1 Carina Dr,MELTON,460000.0,h,3/09/2017,5,2.0,2.0,590.0,27.0,-37.68217,144.56926,19980.0,2368.9,37.38,False,1508.333,6073.0,553.667,Melton West Primary School,544.6,not ranked,Melton Secondary College,103.0,318
ID985024389,10 May St,PRESTON,931000.0,h,6/08/2016,4,1.0,1.0,499.0,29.0,-37.733,144.9988,20011.0,619.8,31.46,False,659.0,5219.333,338.333,St Raphael's School,557.4,349,Preston High School,1169.8999999999999,not ranked
ID659810236,2A Goodrich St,BENTLEIGH EAST,900000.0,h,29/07/2017,3,2.0,2.0,264.0,5.0,-37.91155,145.076,19917.0,1648.3,29.27,False,959.0,4476.667,324.0,Hughesdale Primary School,651.8000000000001,221,Sacred Heart Girls' College,1369.6999999999998,93
ID925139951,2/149 Carpenter St,BRIGHTON,1336000.0,u,3/06/2017,3,2.0,1.0,249.0,39.0,-37.90597,145.00208,19952.0,129.1,26.67,False,2897.333,11243.0,942.0,Firbank Grammar School,452.1,24,Firbank Grammar School,452.1,29
ID318125695,706/30 St Andrews Pl,EAST MELBOURNE,1400000.0,u,8/10/2016,2,2.0,1.0,0.0,129.0,-37.8118,144.9762,19843.0,300.9,5.97,False,97.667,243.0,33.0,Sacred Heart School,1104.5,66,Holmes Secondary College,383.7,277
ID757124481,26 Forster St,NOBLE PARK,730000.0,h,27/05/2017,3,1.0,4.0,695.0,56.0,-37.96015,145.16618,19891.0,501.3,41.52,False,84.667,371.667,13.0,Heatherhill Primary School,757.8000000000001,not ranked,Keysborough Secondary College,945.5,not ranked
ID315604742,28/60 Harp Rd,KEW,395000.0,u,30/07/2016,1,1.0,1.0,0.0,14.0,-37.7999,145.0544,19903.0,2615.0,18.27,False,271.667,771.667,74.0,Kew East Primary School,598.9,127,Kew High School,925.1,124
ID309495818,408 Moreland Rd,BRUNSWICK WEST,1200000.0,h,3/06/2017,3,1.0,1.0,473.0,129.0,-37.7535,144.94643,19966.0,1359.2,20.25,True,941.333,5813.0,575.667,Brunswick North West Primary School,435.8,456,Antonine College,1408.1999999999998,482
ID222254172,2 Celia St,GLEN IRIS,2250000.0,h,10/09/2016,6,3.0,2.0,650.0,79.0,-37.8534,145.0785,19849.0,270.3,29.0,False,1923.667,8979.333,620.333,Hartwell Primary School,793.4,78,Siena College Ltd,2226.2,not ranked
ID123114894,2 Sanicki Ct,BENTLEIGH EAST,670000.0,t,27/11/2016,3,1.0,2.0,233.0,59.0,-37.9376,145.0784,19872.0,3425.6,39.15,False,925.667,4701.333,308.667,East Bentleigh Primary School,860.0,not ranked,St James' College,1384.2,not ranked
ID514744885,17/16 Mawbey St,KENSINGTON,392000.0,u,17/06/2017,1,1.0,1.0,0.0,18.0,-37.78993,144.92306000000005,20040.0,595.8,11.27,True,288.0,712.0,75.667,Kensington Primary School,503.6,116,Kensington Community High School,315.7,not ranked
ID732322983,12b Coates St,BENTLEIGH,1435000.0,t,6/08/2016,4,3.0,2.0,291.0,7.0,-37.9278,145.0337,19938.0,333.5,35.69,False,925.667,4701.333,308.667,St Paul's School,878.4,211,Our Lady of the Sacred Heart College,594.9,not ranked
ID506385347,6/5 Seaver Gr,RESERVOIR,340000.0,u,24/09/2016,2,1.0,1.0,151.0,44.0,-37.7126,144.99,20010.0,1570.8,33.61,False,824.667,1890.333,159.333,Reservoir West Primary School,1061.6000000000001,not ranked,Darul Ulum College of Victoria,1811.7,261
ID763813358,480 Whitehorse Rd,SURREY HILLS,1700000.0,h,4/06/2016,3,1.0,1.0,763.0,89.0,-37.8148,145.0965,19896.0,946.5,29.1,False,2403.667,5212.333,586.667,Chatham Primary School,534.6999999999999,310,Fintona Girls' School,1422.9,not ranked
ID981042368,9/2 Alfriston St,ELWOOD,369000.0,u,18/03/2017,1,1.0,1.0,1547.0,49.0,-37.8749,144.9903,19955.0,448.0,21.33,False,1666.0,9333.667,523.0,St Kilda Primary School,532.6999999999999,169,Yesodei HaTorah College,626.6,38
ID615699443,3/26 Ross St,ELSTERNWICK,800000.0,h,10/12/2016,3,2.0,2.0,331.0,9.0,-37.8847,144.9992,19954.0,149.3,23.33,False,1566.667,8895.333,491.0,Sholem Aleichem College,320.90000000000003,34,Adass Israel School,796.2,534
ID804445479,1c Mary St,PRESTON,770000.0,h,18/06/2016,2,2.0,1.0,76.0,6.0,-37.7443,145.0015,20013.0,183.7,27.73,False,659.0,5219.333,338.333,Sacred Heart School,207.5,66,St John's College Preston,408.0,not ranked
ID595300444,10/24 Eldridge St,FOOTSCRAY,316000.0,u,27/06/2016,2,1.0,1.0,0.0,59.0,-37.789,144.8932,20024.0,1511.0,11.95,False,1923.667,8979.333,620.333,Footscray North Primary School,875.8000000000001,235,Footscray City College,241.4,166
ID819257409,5 Koorang La,RICHMOND,1100000.0,h,18/06/2016,3,2.0,1.0,66.0,6.0,-37.8181,145.007,19906.0,1054.2,12.51,False,824.667,1890.333,159.333,Trinity Catholic School,273.1,not ranked,Richmond High School,376.90000000000003,not ranked
ID340122427,196 Melville Rd,BRUNSWICK WEST,816000.0,h,28/08/2016,2,2.0,1.0,343.0,89.0,-37.7552,144.9458,19966.0,1412.5,20.25,False,958.667,5673.0,628.0,Brunswick North West Primary School,256.79999999999995,456,Antonine College,1582.5,482
ID506311924,27 Higinbotham St,COBURG,947000.0,h,7/11/2016,3,1.0,1.0,372.0,99.0,-37.735,144.9581,19964.0,448.6,24.25,False,1071.333,5783.667,419.667,Coburg North Primary School,565.1,270,Australian International Academy of Education,721.7,not ranked
ID820865577,29 Hope St,PRESTON,1050000.0,h,24/09/2016,3,2.0,1.0,453.0,71.0,-37.7388,144.9844,20012.0,1419.3,29.03,False,659.0,5219.333,338.333,St Raphael's School,893.3,349,Coburg High School,1042.8,79
ID534751702,11 Church St,WEST FOOTSCRAY,1100500.0,h,19/08/2017,3,2.0,2.0,427.0,83.0,-37.79105,144.87913999999995,20023.0,1315.4,13.21,False,298.0,735.0,154.0,Footscray North Primary School,523.3,235,Footscray City College,1308.4,166
ID170690727,11 Turfan Cl,KEILOR DOWNS,700000.0,h,26/08/2017,4,2.0,2.0,726.0,39.0,-37.72649000000001,144.80992,20001.0,1458.2,30.48,False,2837.0,9343.667,1212.667,St Albans North Primary School,909.5,not ranked,Keilor Downs Secondary College,1226.8,not ranked
ID233754768,1/19 Robe St,ST KILDA,586500.0,u,3/06/2017,2,1.0,1.0,3093.0,10.0,-37.86506,144.97777,19956.0,1468.6,19.33,False,1412.0,6364.0,699.333,St Kilda Park Primary School,772.9,73,Yesodei HaTorah College,1038.8999999999999,38
ID586661232,50 Windella Av,KEW EAST,2125000.0,h,16/09/2017,3,2.0,2.0,741.0,102.0,-37.7955,145.05046000000004,19932.0,2517.5,26.43,False,288.0,712.0,75.667,St Anne's School,58.5,293,Kew High School,1134.6000000000001,124
ID289710694,5/106 Addison St,ELWOOD,680000.0,u,24/09/2016,2,1.0,1.0,0.0,89.0,-37.8811,144.9797,19955.0,1482.5,21.33,False,1566.667,8895.333,491.0,St Columba's School,202.4,343,Elwood College,502.2,175
ID771571154,129 Outhwaite Rd,HEIDELBERG WEST,875000.0,h,24/06/2017,2,1.0,3.0,671.0,19.0,-37.73902,145.04529,19936.0,1885.0,33.33,False,1173.667,8523.667,974.667,St Pius X School,884.1999999999999,not ranked,East Preston Islamic College,977.6,491
ID971110744,8 Hicks St,PARKDALE,1051000.0,h,12/08/2017,3,2.0,2.0,597.0,10.0,-37.98703,145.09131000000005,19864.0,1476.9,47.1,False,938.333,6892.667,553.333,Parktone Primary School,269.5,352,Parkdale Secondary College,411.7,234
ID809405876,31 Norma Rd,FOREST HILL,1131000.0,h,17/06/2017,3,1.0,2.0,697.0,131.0,-37.84188,145.16982,19899.0,2410.1,32.49,False,2006.667,7754.333,1051.333,Parkmore Primary School,683.2,not ranked,Emmaus College,758.1999999999999,142
ID276949818,49 Gowrie St,BENTLEIGH EAST,1137500.0,h,4/06/2016,4,1.0,2.0,696.0,7.0,-37.9157,145.0802,19917.0,1848.9,29.27,False,925.667,4701.333,308.667,Coatesville Primary School,755.5,271,South Oakleigh Secondary College,1117.6,not ranked
ID790366541,47 Churchill Wy,KILSYTH,710000.0,h,19/08/2017,3,1.0,2.0,837.0,59.0,-37.79682,145.30467,19877.0,1506.1,49.77,False,164.667,943.0,50.667,Ruskin Park Primary School,785.0,not ranked,Yarra Hills Secondary College,1311.1999999999998,468
ID582603402,4/110 Walpole St,KEW,700000.0,u,6/05/2017,2,1.0,1.0,0.0,49.0,-37.7977,145.0333,19931.0,2156.6,24.93,False,288.0,712.0,75.667,Kew Primary School,661.2,356,Trinity Grammar School Kew,1405.2,not ranked
ID638710024,39 Shrewsbury St,BENTLEIGH EAST,1365000.0,h,22/05/2016,4,1.0,1.0,582.0,59.0,-37.9129,145.0598,19940.0,1910.2,31.83,False,925.667,4701.333,308.667,Valkstone Primary School,299.20000000000005,134,McKinnon Secondary College,991.5,48
ID686990967,1A Brian St,BENTLEIGH EAST,1185000.0,t,10/12/2016,4,2.0,2.0,305.0,7.0,-37.9245,145.0507,19938.0,1339.3,35.69,False,925.667,4701.333,308.667,St Paul's School,832.0,211,Bentleigh Secondary College,859.9,230
ID232932425,10 Tanami Ct,BULLEEN,1401000.0,h,6/08/2016,4,2.0,2.0,617.0,69.0,-37.7582,145.0889,19935.0,2486.3,30.94,False,958.667,5673.0,628.0,St Clement of Rome School,1020.4,196,Our Lady of Mercy College,1876.0,90
ID289402412,9 Armin St,SCORESBY,950000.0,h,16/09/2017,4,2.0,2.0,758.0,44.0,-37.88863,145.23435,19869.0,5400.8,49.93,False,85.667,161.333,20.333,St Jude the Apostle School,749.6,not ranked,Scoresby Secondary College,162.5,330
ID844278567,21/70 Oshanassy St,NORTH MELBOURNE,560000.0,u,25/02/2017,2,1.0,1.0,2300.0,44.0,-37.7997,144.9472,22239.0,889.8,7.0,False,84.333,293.333,23.0,North Melbourne Primary School,320.90000000000003,182,University High School,780.5,67
ID408062951,21 Tait St,NEWPORT,950000.0,h,14/05/2016,3,2.0,2.0,281.0,69.0,-37.8431,144.8845,19994.0,89.8,16.41,False,71.0,261.0,20.0,Sacred Heart School,437.5,66,Bayside P-12 College,1626.4,243
ID281619549,76 Leopold St,SOUTH YARRA,2695000.0,h,12/11/2016,3,2.0,1.0,215.0,109.0,-37.8361,144.9831,19959.0,853.6,13.09,True,1100.667,3636.333,457.333,Christ Church Grammar School,393.2,14,Melbourne Girls Grammar,513.0,21
ID732520766,26 Calverton Rd,KEALBA,500000.0,h,22/08/2016,4,1.0,2.0,574.0,34.0,-37.7336,144.8226,20002.0,2347.7,27.36,False,555.667,1129.0,160.667,St Paul's Kealba Catholic School,261.90000000000003,386,St Albans Secondary College,1823.3,179
ID276815921,59 Glenview Rd,STRATHMORE,1205000.0,h,23/04/2016,3,1.0,2.0,650.0,19.0,-37.736,144.9202,20034.0,914.5,23.76,False,1363.667,6287.667,564.333,Strathmore Primary School,286.6,265,Strathmore Secondary College,577.0,133
ID223016938,44 Greenhills Dr,KURUNJANG,330000.0,h,22/07/2017,3,1.0,1.0,654.0,49.0,-37.67195,144.5788,19980.0,3532.6,37.38,False,121.0,242.0,42.333,Kurunjang Primary School,679.6999999999999,not ranked,Kurunjang Secondary College,639.7,506
ID275388813,27 Bevan St,BALWYN,2400000.0,h,3/12/2016,4,2.0,2.0,744.0,34.0,-37.8147,145.0748,19893.0,1227.0,23.79,False,925.667,4701.333,308.667,Fintona Girls' School,488.59999999999997,5,Fintona Girls' School,488.59999999999997,not ranked
ID680821733,13 Willonga St,STRATHMORE,1000000.0,h,25/02/2017,3,1.0,2.0,697.0,19.0,-37.7273,144.917,20034.0,1058.1,23.76,False,1412.0,6364.0,699.333,Strathmore North Primary School,285.9,145,Strathmore Secondary College,1369.2,133
ID340422844,8 Riley St,OAKLEIGH SOUTH,1000000.0,h,12/11/2016,3,2.0,2.0,575.0,59.0,-37.9215,145.0925,19916.0,1453.3,31.28,False,136.333,302.667,42.0,Oakleigh South Primary School,278.7,8,South Oakleigh Secondary College,256.7,not ranked
ID827445575,7/282 Barkly St,ELWOOD,360000.0,u,13/05/2017,1,1.0,0.0,0.0,60.0,-37.8749,144.9799,19956.0,1339.3,19.33,True,1666.0,9333.667,523.0,Yesodei HaTorah College,366.4,277,Yesodei HaTorah College,366.4,38
ID337345215,165 Spring St,RESERVOIR,762000.0,h,3/09/2017,2,1.0,1.0,556.0,69.0,-37.72422,145.00141000000005,20011.0,480.8,31.46,False,885.0,1901.0,227.667,St Gabriel's School,763.7,not ranked,Preston High School,1989.8,not ranked
ID423370122,4 Surrey St,HADFIELD,870000.0,h,3/12/2016,4,3.0,5.0,591.0,9.0,-37.7127,144.9489,19962.0,1047.5,28.27,False,1683.667,8938.667,509.333,St Thomas More's School,695.5,not ranked,Pascoe Vale Girls Secondary College,1298.4,not ranked
ID240458152,29 Seves St,ALTONA,1280000.0,h,24/06/2017,3,1.0,1.0,798.0,49.0,-37.86677,144.83722,19927.0,349.5,24.29,False,2494.667,11307.0,1410.0,Seaholme Primary School,369.90000000000003,425,Altona College,1720.2,not ranked
ID543567479,26 South St,HADFIELD,810000.0,h,4/03/2017,3,2.0,2.0,592.0,69.0,-37.7149,144.9473,19962.0,1166.8,28.27,False,1841.667,9184.667,533.333,Pascoe Vale North Primary School,715.3000000000001,not ranked,Pascoe Vale Girls Secondary College,1080.7,not ranked
ID666410660,9 Banks Pl,GLADSTONE PARK,742000.0,h,26/08/2017,3,2.0,2.0,375.0,44.0,-37.68415,144.8999,22254.0,1741.0,29.86,False,663.0,4010.0,377.0,Gladstone Views Primary School,557.5,not ranked,Gladstone Park Secondary College,1072.8,not ranked
ID875087333,7 Ambrose St,DONCASTER,1375000.0,h,3/09/2017,4,2.0,3.0,652.0,49.0,-37.78145,145.13598000000005,20042.0,4395.1,26.6,False,1666.0,9333.667,523.0,Doncaster Primary School,814.3000000000001,214,Doncaster Secondary College,393.40000000000003,225
ID623110938,146 North Rd,RESERVOIR,812000.0,h,12/06/2016,3,1.0,2.0,696.0,69.0,-37.7223,145.0126,20010.0,779.0,33.61,False,824.667,1890.333,159.333,St Gabriel's School,812.9,not ranked,Reservoir High School,1512.0,346
ID860706645,2/27 Horton St,RESERVOIR,710000.0,t,15/07/2017,2,2.0,1.0,126.0,6.0,-37.72357,144.98561999999995,20011.0,1603.2,31.46,False,885.0,1901.0,227.667,Reservoir West Primary School,436.09999999999997,not ranked,Mercy College,2003.8,349
ID818321169,1413 Dandenong Rd,MALVERN EAST,1600000.0,h,15/10/2016,5,2.0,2.0,639.0,59.0,-37.8915,145.0844,19918.0,703.4,27.27,False,610.0,1743.667,228.0,Oakleigh Primary School,496.7,206,Oakleigh Grammar,509.90000000000003,270
ID233931804,33 Walker St,MOONEE PONDS,1400000.0,h,28/08/2016,4,2.0,2.0,595.0,119.0,-37.7641,144.9265,20038.0,670.2,15.27,False,278.0,489.0,65.0,St Monica's Primary School,573.5,not ranked,Lowther Hall Anglican Grammar School,1116.5,not ranked
ID785589481,22 Waterloo Rd,NORTHCOTE,1350000.0,h,24/06/2017,3,1.0,0.0,271.0,109.0,-37.7754,145.00229,19928.0,640.4,19.41,False,142.0,344.667,39.333,Westgarth Primary School,311.5,115,Santa Maria College,561.6999999999999,137
ID291565172,2/4 Manly Ct,COBURG NORTH,525000.0,t,27/05/2017,2,2.0,1.0,143.0,59.0,-37.72037,144.97023000000004,19963.0,787.6,26.55,False,1097.667,5916.0,553.333,Fawkner Primary School,696.8,not ranked,Mercy College,1222.8000000000002,349
ID706141531,3/1 Inga St,OAKLEIGH EAST,740000.0,u,3/06/2017,3,1.0,1.0,211.0,15.0,-37.89941,145.11523,19916.0,1716.5,31.28,False,938.333,6892.667,553.333,Amsleigh Park Primary School,575.2,not ranked,John Monash Science School,2028.6,59
ID224827173,12 Newcastle St,PRESTON,890000.0,h,26/07/2016,3,1.0,2.0,495.0,69.0,-37.7521,145.0114,20014.0,1175.9,26.12,True,659.0,5219.333,338.333,Penders Grove Primary School,369.0,not ranked,St John's College Preston,1238.2,not ranked
ID834313567,2/44 Railway Pde S,CHADSTONE,700000.0,u,4/06/2016,3,2.0,1.0,224.0,13.0,-37.8738,145.1054,19840.0,588.3,34.11,False,1540.667,6062.333,477.667,St Mary Magdalen's School,760.8000000000001,not ranked,Ashwood High School,1048.2,241
ID868689324,9 Sussex St,BRIGHTON,4700000.0,h,12/11/2016,5,3.0,2.0,1073.0,8.0,-37.918,144.9911,19951.0,557.0,28.67,False,2744.333,10289.667,780.0,St Joan of Arc School,356.2,95,Brighton Grammar School,796.2,46
ID537947512,8 Sydenham St,HIGHETT,1600000.0,h,27/05/2017,3,2.0,3.0,598.0,59.0,-37.95357,145.02651,19872.0,1465.0,39.15,False,2837.0,9343.667,1212.667,Sandringham East Primary School,510.49999999999994,295,Sandringham College,463.9,304
ID592859351,107/61 Stawell St,RICHMOND,432000.0,u,15/07/2017,1,1.0,1.0,7455.0,4.0,-37.82201,145.0104,19906.0,666.6,12.51,False,885.0,1901.0,227.667,Trinity Catholic School,711.2,not ranked,Melbourne Girls College,350.3,not ranked
ID638081172,84 May St,ALTONA NORTH,970000.0,h,25/02/2017,4,1.0,2.0,708.0,59.0,-37.833,144.8494,19994.0,3195.3,16.41,False,2494.667,11307.0,1410.0,Altona North Primary School,443.2,not ranked,Emmanuel College,635.1999999999999,180
ID212519192,2/1073 Centre Rd,OAKLEIGH SOUTH,651000.0,h,7/05/2016,4,2.0,2.0,214.0,9.0,-37.9244,145.0883,19916.0,1935.1,31.28,False,136.333,302.667,42.0,Oakleigh South Primary School,564.8,8,South Oakleigh Secondary College,264.90000000000003,not ranked
ID467044823,31 Newman St,THORNBURY,1200000.0,h,30/07/2016,3,2.0,1.0,332.0,99.0,-37.7569,144.9861,20014.0,1116.7,26.12,False,2403.667,5212.333,586.667,Thornbury Primary School,951.4,not ranked,St John's College Preston,1547.0,not ranked
ID743792700,37 Newton St,SURREY HILLS,2400000.0,h,12/08/2017,5,3.0,2.0,593.0,3.0,-37.83199000000001,145.10877,19895.0,1238.7,26.04,False,2532.333,5455.0,713.0,Our Lady of Perpetual Succour School,315.2,178,Kingswood College,871.1,106
ID214005282,13/55 Darling St,SOUTH YARRA,650000.0,u,4/06/2016,2,1.0,1.0,0.0,33.0,-37.8344,144.9916,19959.0,455.5,13.09,False,1100.667,3636.333,457.333,Melbourne Girls Grammar,669.3,65,Melbourne High School,423.9,2
ID555233584,1/19 Dermot St,OAKLEIGH SOUTH,752500.0,h,18/06/2016,2,1.0,1.0,308.0,69.0,-37.9191,145.0855,19916.0,1732.9,31.28,False,136.333,302.667,42.0,Oakleigh South Primary School,930.2,8,South Oakleigh Secondary College,518.7,not ranked
ID512371693,133 Morell St,GLENROY,780000.0,h,3/09/2017,3,1.0,3.0,618.0,59.0,-37.69836,144.93891000000005,19961.0,1777.2,30.0,False,1841.667,9184.667,533.333,Belle Vue Park Primary School,543.9000000000001,not ranked,Glenroy Private,852.1999999999999,not ranked
ID441187745,247 Barkly St,ST KILDA,1225000.0,h,28/08/2016,3,1.0,1.0,248.0,19.0,-37.8714,144.9802,19956.0,1189.0,19.33,False,1363.667,6287.667,564.333,Yesodei HaTorah College,353.5,277,Yesodei HaTorah College,353.5,38
ID623676615,1/381 Elgar Rd,MONT ALBERT,943000.0,t,29/07/2017,3,1.0,1.0,248.0,19.0,-37.82335,145.11358,20042.0,829.2,26.6,False,313.333,545.333,65.667,Our Lady of Perpetual Succour School,771.1,178,Kingswood College,1139.3999999999999,106
ID622130268,6/99 Neerim Rd,GLEN HUNTLY,350000.0,u,18/06/2016,2,1.0,1.0,0.0,59.0,-37.8868,145.0408,19942.0,348.2,27.87,False,431.333,971.0,220.667,St Anthony's School,553.8,not ranked,Glen Eira College,274.3,215
ID687156971,17 Longmuir Rd,WATSONIA,785000.0,h,4/03/2017,3,1.0,2.0,0.0,49.0,-37.7114,145.0885,19984.0,417.4,38.71,False,647.0,2861.333,222.667,Watsonia Primary School,506.4,not ranked,Greensborough Secondary College,404.9,not ranked
ID160183165,2a Iris St,BURWOOD,633000.0,h,14/05/2016,2,1.0,1.0,276.0,54.0,-37.8454,145.0971,19849.0,1611.5,29.0,False,958.667,5673.0,628.0,Wattle Park Primary School,308.7,89,Presbyterian Ladies' College,938.8,6
ID546692174,45 Yarra St,ABBOTSFORD,1195000.0,h,27/11/2016,3,2.0,1.0,120.0,21.0,-37.8022,144.9954,19976.0,296.8,12.72,False,1202.0,5034.333,333.0,Collingwood College,440.0,not ranked,Collingwood College,440.0,359
ID919018832,39 Eveline St,BRUNSWICK,1125000.0,h,8/10/2016,3,1.0,1.0,278.0,109.0,-37.7701,144.9633,19968.0,420.6,16.83,False,958.667,5673.0,628.0,Princes Hill Primary School,1221.9,not ranked,Sydney Road Community School,133.20000000000002,447
ID796760761,4 Longview Rd,MOUNT EVELYN,515000.0,h,19/08/2017,3,1.0,0.0,915.0,49.0,-37.78495,145.3919,19876.0,5084.7,55.0,False,318.333,497.0,140.667,St Mary's School,710.7,159,Mount Evelyn Christian School/Ranges TEC,2673.8,not ranked
ID919630292,4 Greenhill Ct,BULLEEN,1336000.0,h,4/03/2017,5,3.0,3.0,736.0,39.0,-37.7683,145.0881,19935.0,2717.0,30.94,False,941.333,5813.0,575.667,St Clement of Rome School,226.1,196,Marcellin College,865.1999999999999,169
ID582350967,2 Raven St,DONCASTER EAST,1510000.0,h,9/09/2017,5,2.0,3.0,677.0,49.0,-37.79348,145.15241,19898.0,2967.5,31.07,False,3327.0,11071.667,1069.333,Ss Peter & Paul's School,337.4,101,East Doncaster Secondary College,1374.6000000000001,not ranked
ID929419660,44 Granite Wy,KEILOR EAST,1100000.0,h,15/07/2017,4,4.0,2.0,500.0,8.0,-37.73573,144.87531,20036.0,4215.0,19.76,False,591.667,1189.667,177.333,Penleigh & Essendon Grammar School,591.7,126,Penleigh & Essendon Grammar School,591.7,not ranked
ID869181191,24 Home St,RESERVOIR,1162000.0,h,27/11/2016,4,3.0,4.0,695.0,59.0,-37.7264,145.0198,20011.0,1515.7,31.46,False,824.667,1890.333,159.333,Holy Name School,443.09999999999997,463,Reservoir High School,991.7,346
ID730432687,314/360 Lygon St,BRUNSWICK EAST,385000.0,u,20/05/2017,1,1.0,1.0,0.0,8.0,-37.7679,144.9725,19968.0,1136.5,16.83,False,817.667,1779.667,181.0,Brunswick East Primary School,722.0,not ranked,Sydney Road Community School,955.7,447
ID974455970,2/9 Grace St,ESSENDON NORTH,800000.0,t,17/06/2017,3,2.0,1.0,161.0,7.0,-37.73566,144.89368000000005,20036.0,2722.3,19.76,False,330.333,1855.0,82.0,St John Bosco's School,979.9,not ranked,Buckley Park College,1324.8,123
ID592129561,22 Campbell St,GLEN WAVERLEY,1310000.0,h,19/08/2017,3,1.0,1.0,782.0,59.0,-37.86941,145.17108000000005,19873.0,1375.2,42.11,False,56.333,98.333,19.0,Highvale Primary School,373.7,74,Highvale Secondary College,672.9000000000001,138
ID864214122,707 Toorak Rd,KOOYONG,3080000.0,h,26/08/2017,4,2.0,3.0,620.0,89.0,-37.84391,145.03376,19910.0,443.5,18.09,False,288.0,712.0,75.667,Bialik College,864.4,148,Bialik College,864.4,1
ID451400651,41 Estelle St,BULLEEN,980000.0,h,9/09/2017,3,2.0,1.0,573.0,49.0,-37.77892,145.09281,19935.0,3729.0,30.94,False,941.333,5813.0,575.667,Boroondara Park Primary School,1248.1,192,Marcellin College,1003.7,169
ID840293801,32 Tyler St,PRESTON,560000.0,h,7/05/2016,3,1.0,2.0,591.0,79.0,-37.7333,145.0353,20011.0,2915.1,31.46,False,659.0,5219.333,338.333,East Preston Islamic College,108.8,not ranked,East Preston Islamic College,108.8,491
ID702190305,24 Florence St,COBURG,1790000.0,h,29/04/2017,5,3.0,2.0,635.0,99.0,-37.7516,144.9593,19966.0,390.4,20.25,False,1097.667,5916.0,553.333,St Fidelis' School,708.8,not ranked,Coburg High School,1698.3,79
